##################################################################
# Time: Sat Jun  6 18:34:08 2026
# System: Linux (6.8.0-111-generic), aarch64
# Version: #111-Ubuntu SMP PREEMPT_DYNAMIC Sat Apr 11 22:59:23 UTC 2026
# Total memory on nodes: min=54.81GB, max=54.81GB
##################################################################

Step 1754: Max = 3.255169, Min = 3.255169, Average = 3.255169 
Step 1755: Max = 3.255169, Min = 3.255169, Average = 3.255169 
Step 1756: Max = 3.255169, Min = 3.255169, Average = 3.255169 
Step 1757: Max = 3.255169, Min = 3.255169, Average = 3.255169 
Step 1758: Max = 3.255169, Min = 3.255169, Average = 3.255169 
Step 1759: Max = 3.255169, Min = 3.255169, Average = 3.255169 
Step 1760: Max = 3.255169, Min = 3.255169, Average = 3.255169 
Step 1761: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1762: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1763: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1764: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1765: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1766: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1767: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1768: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1769: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1770: Max = 3.301311, Min = 3.301311, Average = 3.301311 
Step 1771: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1772: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1773: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1774: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1775: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1776: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1777: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1778: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1779: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1780: Max = 3.339935, Min = 3.339935, Average = 3.339935 
Step 1781: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1782: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1783: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1784: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1785: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1786: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1787: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1788: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1789: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1790: Max = 3.301758, Min = 3.301758, Average = 3.301758 
Step 1791: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1792: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1793: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1794: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1795: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1796: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1797: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1798: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1799: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1800: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1801: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1802: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1803: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1804: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1805: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1806: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1807: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1808: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1809: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1810: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1811: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1812: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1813: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1814: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1815: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1816: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1817: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1818: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1819: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1820: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1821: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1822: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1823: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1824: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1825: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1826: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1827: Max = 3.256371, Min = 3.256371, Average = 3.256371 
Step 1828: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1829: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1830: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1831: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1832: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1833: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1834: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1835: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1836: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1837: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1838: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1839: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1840: Max = 3.258408, Min = 3.258408, Average = 3.258408 
Step 1841: Max = 3.265823, Min = 3.265823, Average = 3.265823 
Step 1842: Max = 3.265823, Min = 3.265823, Average = 3.265823 
Step 1843: Max = 3.265823, Min = 3.265823, Average = 3.265823 
Step 1844: Max = 3.266098, Min = 3.266098, Average = 3.266098 
Step 1845: Max = 3.266098, Min = 3.266098, Average = 3.266098 
Step 1846: Max = 3.266098, Min = 3.266098, Average = 3.266098 
Step 1847: Max = 3.266098, Min = 3.266098, Average = 3.266098 
Step 1848: Max = 3.266098, Min = 3.266098, Average = 3.266098 
Step 1849: Max = 3.266098, Min = 3.266098, Average = 3.266098 
Step 1850: Max = 3.266098, Min = 3.266098, Average = 3.266098 
Step 1851: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1852: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1853: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1854: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1855: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1856: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1857: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1858: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1859: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1860: Max = 3.258648, Min = 3.258648, Average = 3.258648 
Step 1861: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1862: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1863: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1864: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1865: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1866: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1867: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1868: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1869: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1870: Max = 3.235817, Min = 3.235817, Average = 3.235817 
Step 1871: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1872: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1873: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1874: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1875: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1876: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1877: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1878: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1879: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1880: Max = 3.228127, Min = 3.228127, Average = 3.228127 
Step 1881: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1882: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1883: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1884: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1885: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1886: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1887: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1888: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1889: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1890: Max = 3.197845, Min = 3.197845, Average = 3.197845 
Step 1891: Max = 3.190704, Min = 3.190704, Average = 3.190704 
Step 1892: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1893: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1894: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1895: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1896: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1897: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1898: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1899: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1900: Max = 3.190876, Min = 3.190876, Average = 3.190876 
Step 1901: Max = 3.191151, Min = 3.191151, Average = 3.191151 
Step 1902: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1903: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1904: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1905: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1906: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1907: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1908: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1909: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1910: Max = 3.191357, Min = 3.191357, Average = 3.191357 
Step 1911: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1912: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1913: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1914: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1915: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1916: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1917: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1918: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1919: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1920: Max = 3.145935, Min = 3.145935, Average = 3.145935 
Step 1921: Max = 3.154209, Min = 3.154209, Average = 3.154209 
Step 1922: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1923: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1924: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1925: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1926: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1927: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1928: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1929: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1930: Max = 3.154346, Min = 3.154346, Average = 3.154346 
Step 1931: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1932: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1933: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1934: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1935: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1936: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1937: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1938: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1939: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1940: Max = 3.116375, Min = 3.116375, Average = 3.116375 
Step 1941: Max = 3.147274, Min = 3.147274, Average = 3.147274 
Step 1942: Max = 3.147274, Min = 3.147274, Average = 3.147274 
Step 1943: Max = 3.147274, Min = 3.147274, Average = 3.147274 
Step 1944: Max = 3.156536, Min = 3.156536, Average = 3.156536 
Step 1945: Max = 3.156536, Min = 3.156536, Average = 3.156536 
Step 1946: Max = 3.156536, Min = 3.156536, Average = 3.156536 
Step 1947: Max = 3.156536, Min = 3.156536, Average = 3.156536 
Step 1948: Max = 3.156536, Min = 3.156536, Average = 3.156536 
Step 1949: Max = 3.163986, Min = 3.163986, Average = 3.163986 
Step 1950: Max = 3.163986, Min = 3.163986, Average = 3.163986 
Step 1951: Max = 3.200790, Min = 3.200790, Average = 3.200790 
Step 1952: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1953: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1954: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1955: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1956: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1957: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1958: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1959: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1960: Max = 3.200977, Min = 3.200977, Average = 3.200977 
Step 1961: Max = 3.252270, Min = 3.252270, Average = 3.252270 
Step 1962: Max = 3.252270, Min = 3.252270, Average = 3.252270 
Step 1963: Max = 3.252285, Min = 3.252285, Average = 3.252285 
Step 1964: Max = 3.252285, Min = 3.252285, Average = 3.252285 
Step 1965: Max = 3.252285, Min = 3.252285, Average = 3.252285 
Step 1966: Max = 3.252285, Min = 3.252285, Average = 3.252285 
Step 1967: Max = 3.252285, Min = 3.252285, Average = 3.252285 
Step 1968: Max = 3.252285, Min = 3.252285, Average = 3.252285 
Step 1969: Max = 3.252285, Min = 3.252285, Average = 3.252285 
Step 1970: Max = 3.252285, Min = 3.252285, Average = 3.252285 
Step 1971: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1972: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1973: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1974: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1975: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1976: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1977: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1978: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1979: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1980: Max = 3.244835, Min = 3.244835, Average = 3.244835 
Step 1981: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1982: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1983: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1984: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1985: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1986: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1987: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1988: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1989: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1990: Max = 3.253178, Min = 3.253178, Average = 3.253178 
Step 1991: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 1992: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 1993: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 1994: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 1995: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 1996: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 1997: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 1998: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 1999: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 2000: Max = 3.222965, Min = 3.222965, Average = 3.222965 
Step 2001: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2002: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2003: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2004: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2005: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2006: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2007: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2008: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2009: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2010: Max = 3.215275, Min = 3.215275, Average = 3.215275 
Step 2011: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2012: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2013: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2014: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2015: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2016: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2017: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2018: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2019: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2020: Max = 3.177544, Min = 3.177544, Average = 3.177544 
Step 2021: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2022: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2023: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2024: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2025: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2026: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2027: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2028: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2029: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2030: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2031: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2032: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2033: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2034: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2035: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2036: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2037: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2038: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2039: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2040: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2041: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2042: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2043: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2044: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2045: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2046: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2047: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2048: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2049: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2050: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2051: Max = 3.208065, Min = 3.208065, Average = 3.208065 
Step 2052: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2053: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2054: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2055: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2056: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2057: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2058: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2059: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2060: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2061: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2062: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2063: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2064: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2065: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2066: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2067: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2068: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2069: Max = 3.208305, Min = 3.208305, Average = 3.208305 
Step 2070: Max = 3.209175, Min = 3.209175, Average = 3.209175 
Step 2071: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2072: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2073: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2074: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2075: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2076: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2077: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2078: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2079: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2080: Max = 3.201244, Min = 3.201244, Average = 3.201244 
Step 2081: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2082: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2083: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2084: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2085: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2086: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2087: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2088: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2089: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2090: Max = 3.193794, Min = 3.193794, Average = 3.193794 
Step 2091: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2092: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2093: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2094: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2095: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2096: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2097: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2098: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2099: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2100: Max = 3.178654, Min = 3.178654, Average = 3.178654 
Step 2101: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2102: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2103: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2104: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2105: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2106: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2107: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2108: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2109: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2110: Max = 3.163513, Min = 3.163513, Average = 3.163513 
Step 2111: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2112: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2113: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2114: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2115: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2116: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2117: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2118: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2119: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2120: Max = 3.148373, Min = 3.148373, Average = 3.148373 
Step 2121: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2122: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2123: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2124: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2125: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2126: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2127: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2128: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2129: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2130: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2131: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2132: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2133: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2134: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2135: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2136: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2137: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2138: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2139: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2140: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2141: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2142: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2143: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2144: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2145: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2146: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2147: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2148: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2149: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2150: Max = 3.140923, Min = 3.140923, Average = 3.140923 
Step 2151: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2152: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2153: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2154: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2155: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2156: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2157: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2158: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2159: Max = 3.148338, Min = 3.148338, Average = 3.148338 
Step 2160: Max = 3.148338, Min = 3.148338, Average = 3.148338 
